,Close
2016-08-01,20.5
2016-08-02,20.701
2016-08-03,20.471
2016-08-04,20.443
2016-08-05,19.817
2016-08-08,19.805
2016-08-09,19.85
2016-08-10,20.17
2016-08-11,20.02
2016-08-12,19.703
2016-08-15,19.847
2016-08-16,19.874
2016-08-17,19.648
2016-08-18,19.74
2016-08-19,19.317
2016-08-22,18.859
2016-08-23,18.922
2016-08-24,18.556
2016-08-25,18.489
2016-08-26,18.651
2016-08-29,18.768
2016-08-30,18.577
2016-08-31,18.622
2016-09-01,18.857
2016-09-02,19.276
2016-09-06,20.049
2016-09-07,19.759
2016-09-08,19.591
2016-09-09,19.282
2016-09-12,18.915
2016-09-13,18.89
2016-09-14,18.982
2016-09-15,18.959
2016-09-16,18.781
2016-09-19,19.206
2016-09-20,19.195
2016-09-21,19.686
2016-09-22,20.02
2016-09-23,19.733
2016-09-26,19.516
2016-09-27,19.087
2016-09-28,19.044
2016-09-29,19.188
2016-09-30,19.214
2016-10-03,18.868
2016-10-04,17.775
2016-10-05,17.695
2016-10-06,17.345
2016-10-07,17.38
2016-10-10,17.659
2016-10-11,17.509
2016-10-12,17.505
2016-10-13,17.458
2016-10-14,17.441
2016-10-17,17.474
2016-10-18,17.638
2016-10-19,17.663
2016-10-20,17.549
2016-10-21,17.493
2016-10-24,17.604
2016-10-25,17.78
2016-10-26,17.626
2016-10-27,17.639
2016-10-28,17.796
2016-10-31,17.796
2016-11-01,18.418
2016-11-02,18.693
2016-11-03,18.416
2016-11-04,18.371
2016-11-07,18.151
2016-11-08,18.356
2016-11-09,18.378
2016-11-10,18.737
2016-11-11,17.382
2016-11-14,16.893
2016-11-15,17.043
2016-11-16,16.927
2016-11-17,16.772
2016-11-18,16.624
2016-11-21,16.521
2016-11-22,16.632
2016-11-23,16.391
2016-11-25,16.47
2016-11-28,16.583
2016-11-29,16.661
2016-11-30,16.406
2016-12-01,16.427
2016-12-02,16.753
2016-12-05,16.824
2016-12-06,16.74
2016-12-07,17.203
2016-12-08,17.025
2016-12-09,16.897
2016-12-12,17.116
2016-12-13,16.911
2016-12-14,17.152
2016-12-15,15.897
2016-12-16,16.153
2016-12-19,16.026
2016-12-20,16.054
2016-12-21,15.918
2016-12-22,15.815
2016-12-23,15.704
2016-12-27,15.929
2016-12-28,15.988
2016-12-29,16.218
2016-12-30,15.989
2017-01-03,16.409
2017-01-04,16.552
2017-01-05,16.637
2017-01-06,16.519
2017-01-09,16.683
2017-01-10,16.848
2017-01-11,16.828
2017-01-12,16.825
2017-01-13,16.765
2017-01-17,17.148
2017-01-18,17.274
2017-01-19,17.002
2017-01-20,17.032
2017-01-23,17.186
2017-01-24,17.185
2017-01-25,16.98
2017-01-26,16.85
2017-01-27,17.136
2017-01-30,17.152
2017-01-31,17.543
2017-02-01,17.45
2017-02-02,17.429
2017-02-03,17.479
2017-02-06,17.693
2017-02-07,17.756
2017-02-08,17.705
2017-02-09,17.741
2017-02-10,17.933
2017-02-13,17.821
2017-02-14,17.889
2017-02-15,17.963
2017-02-16,18.074
2017-02-17,18.03
2017-02-21,18.001
2017-02-22,17.95
2017-02-23,18.117
2017-02-24,18.339
2017-02-27,18.354
2017-02-28,18.42
2017-03-01,18.443
2017-03-02,17.705
2017-03-03,17.697
2017-03-06,17.725
2017-03-07,17.492
2017-03-08,17.257
2017-03-09,16.993
2017-03-10,16.883
2017-03-13,16.935
2017-03-14,16.888
2017-03-15,16.888
2017-03-16,17.296
2017-03-17,17.379
2017-03-20,17.403
2017-03-21,17.55
2017-03-22,17.545
2017-03-23,17.563
2017-03-24,17.72
2017-03-27,18.08
2017-03-28,18.225
2017-03-29,18.228
2017-03-30,18.206
2017-03-31,18.256
2017-04-03,18.212
2017-04-04,18.323
2017-04-05,18.187
2017-04-06,18.246
2017-04-07,18.151
2017-04-10,17.915
2017-04-11,18.254
2017-04-12,18.3
2017-04-13,18.51
2017-04-17,18.514
2017-04-18,18.272
2017-04-19,18.162
2017-04-20,18.018
2017-04-21,17.856
2017-04-24,17.858
2017-04-25,17.591
2017-04-26,17.363
2017-04-27,17.265
2017-04-28,17.191
2017-05-01,16.78
2017-05-02,16.769
2017-05-03,16.487
2017-05-04,16.244
2017-05-05,16.215
2017-05-08,16.199
2017-05-09,16.008
2017-05-10,16.151
2017-05-11,16.209
2017-05-12,16.346
2017-05-15,16.561
2017-05-16,16.693
2017-05-17,16.852
2017-05-18,16.621
2017-05-19,16.75
2017-05-22,17.143
2017-05-23,17.091
2017-05-24,17.077
2017-05-25,17.152
2017-05-26,17.283
2017-05-30,17.427
2017-05-31,17.406
2017-06-01,17.281
2017-06-02,17.525
2017-06-05,17.581
2017-06-06,17.71
2017-06-07,17.62
2017-06-08,17.414
2017-06-09,17.223
2017-06-12,16.944
2017-06-13,16.767
2017-06-14,17.136
2017-06-15,16.716
2017-06-16,16.661
2017-06-19,16.502
2017-06-20,16.417
2017-06-21,16.374
2017-06-22,16.509
2017-06-23,16.647
2017-06-26,16.572
2017-06-27,16.588
2017-06-28,16.727
2017-06-29,16.586
2017-06-30,16.568
2017-07-03,16.037
2017-07-05,15.842
2017-07-06,15.927
2017-07-07,15.371
2017-07-10,15.577
2017-07-11,15.697
2017-07-12,15.839
2017-07-13,15.642
2017-07-14,15.884
2017-07-17,16.05
2017-07-18,16.222
2017-07-19,16.251
2017-07-20,16.299
2017-07-21,16.41
2017-07-24,16.398
2017-07-25,16.497
2017-07-26,16.415
2017-07-27,16.529
2017-07-28,16.695
2017-07-31,16.786
2017-08-01,16.764
2017-08-02,16.733
2017-08-03,16.63
2017-08-04,16.252
2017-08-07,16.251
2017-08-08,16.389
2017-08-09,16.863
2017-08-10,17.065
2017-08-11,17.07
2017-08-14,17.122
2017-08-15,16.714
2017-08-16,16.94
2017-08-17,17.053
2017-08-18,17.0
2017-08-21,17.015
2017-08-22,16.982
2017-08-23,17.046
2017-08-24,16.963
2017-08-25,17.049
2017-08-28,17.441
2017-08-29,17.426
2017-08-30,17.404
2017-08-31,17.48
2017-09-01,17.719
2017-09-05,17.845
2017-09-06,17.816
2017-09-07,18.016
2017-09-08,18.027
2017-09-11,17.807
2017-09-12,17.795
2017-09-13,17.772
2017-09-14,17.698
2017-09-15,17.611
2017-09-18,17.071
2017-09-19,17.195
2017-09-20,17.251
2017-09-21,16.937
2017-09-22,16.903
2017-09-25,17.059
2017-09-26,16.804
2017-09-27,16.748
2017-09-28,16.847
2017-09-29,16.676
2017-10-02,16.654
2017-10-03,16.65
2017-10-04,16.624
2017-10-05,16.638
2017-10-06,16.79
2017-10-09,16.971
2017-10-10,17.207
2017-10-11,17.133
2017-10-12,17.266
2017-10-13,17.411
2017-10-16,17.369
2017-10-17,17.041
2017-10-18,16.997
2017-10-19,17.255
2017-10-20,17.078
2017-10-23,17.075
2017-10-24,16.966
2017-10-25,16.925
2017-10-26,16.811
2017-10-27,16.752
2017-10-30,16.847
2017-10-31,16.693
2017-11-01,17.176
2017-11-02,17.137
2017-11-03,16.834
2017-11-06,17.235
2017-11-07,16.94
2017-11-08,17.138
2017-11-09,16.975
2017-11-10,16.871
2017-11-13,17.047
2017-11-14,17.073
2017-11-15,16.971
2017-11-16,17.072
2017-11-17,17.373
2017-11-20,16.842
2017-11-21,16.96
2017-11-22,17.112
2017-11-24,16.992
2017-11-27,17.02
2017-11-28,16.822
2017-11-29,16.457
2017-11-30,16.382
2017-12-01,16.297
2017-12-04,16.284
2017-12-05,15.973
2017-12-06,15.868
2017-12-07,15.715
2017-12-08,15.736
2017-12-11,15.697
2017-12-12,15.582
2017-12-13,15.784
2017-12-14,15.85
2017-12-15,15.978
2017-12-18,16.12
2017-12-19,16.066
2017-12-20,16.188
2017-12-21,16.152
2017-12-22,16.357
2017-12-26,16.52
2017-12-27,16.619
2017-12-28,16.923
2017-12-29,17.145
2018-01-02,17.206
2018-01-03,17.267
2018-01-04,17.269
2018-01-05,17.285
2018-01-08,17.144
2018-01-09,17.01
2018-01-10,17.035
2018-01-11,16.966
2018-01-12,17.141
2018-01-16,17.189
2018-01-17,17.166
2018-01-18,16.954
2018-01-19,17.036
2018-01-22,16.989
2018-01-23,16.913
2018-01-24,17.489
2018-01-25,17.615
2018-01-26,17.441
2018-01-29,17.127
2018-01-30,17.058
2018-01-31,17.241
2018-02-01,17.155
2018-02-02,16.709
2018-02-05,16.671
2018-02-06,16.58
2018-02-07,16.238
2018-02-08,16.341
2018-02-09,16.139
2018-02-12,16.57
2018-02-13,16.528
2018-02-14,16.878
2018-02-15,16.796
2018-02-16,16.712
2018-02-20,16.438
2018-02-21,16.617
2018-02-22,16.587
2018-02-23,16.484
2018-02-26,16.55
2018-02-27,16.346
2018-02-28,16.324
2018-03-01,16.2
2018-03-02,16.392
2018-03-05,16.338
2018-03-06,16.715
2018-03-07,16.428
2018-03-08,16.436
2018-03-09,16.546
2018-03-12,16.471
2018-03-13,16.559
2018-03-14,16.467
2018-03-15,16.353
2018-03-16,16.202
2018-03-19,16.255
2018-03-20,16.125
2018-03-21,16.357
2018-03-22,16.328
2018-03-23,16.53
2018-03-26,16.632
2018-03-27,16.489
2018-03-28,16.253
2018-03-29,16.268
2018-04-02,16.672
2018-04-03,16.392
2018-04-04,16.254
2018-04-05,16.355
2018-04-06,16.362
2018-04-09,16.529
2018-04-10,16.596
2018-04-11,16.768
2018-04-12,16.473
2018-04-13,16.658
2018-04-16,16.677
2018-04-17,16.787
2018-04-18,17.248
2018-04-19,17.239
2018-04-20,17.163
2018-04-23,16.587
2018-04-24,16.703
2018-04-25,16.502
2018-04-26,16.491
2018-04-27,16.406
2018-04-30,16.312
2018-05-01,16.039
2018-05-02,16.291
2018-05-03,16.362
2018-05-04,16.434
2018-05-07,16.413
2018-05-08,16.388
2018-05-09,16.458
2018-05-10,16.68
2018-05-11,16.676
2018-05-14,16.57
2018-05-15,16.194
2018-05-16,16.297
2018-05-17,16.413
2018-05-18,16.387
2018-05-21,16.452
2018-05-22,16.508
2018-05-23,16.338
2018-05-24,16.621
2018-05-25,16.481
2018-05-29,16.305
2018-05-30,16.544
2018-05-31,16.458
2018-06-01,16.441
2018-06-04,16.431
2018-06-05,16.543
2018-06-06,16.694
2018-06-07,16.815
2018-06-08,16.741
2018-06-11,16.952
2018-06-12,16.891
2018-06-13,16.991
2018-06-14,17.262
2018-06-15,16.48
2018-06-18,16.44
2018-06-19,16.323
2018-06-20,16.309
2018-06-21,16.326
2018-06-22,16.459
2018-06-25,16.328
2018-06-26,16.25
2018-06-27,16.151
2018-06-28,15.951
2018-06-29,16.104
2018-07-02,15.744
2018-07-03,15.952
2018-07-05,16.008
2018-07-06,15.981
2018-07-09,16.053
2018-07-10,16.003
2018-07-11,15.732
2018-07-12,15.898
2018-07-13,15.739
2018-07-16,15.735
2018-07-17,15.546
2018-07-18,15.503
2018-07-19,15.34
2018-07-20,15.49
2018-07-23,15.368
2018-07-24,15.463
2018-07-25,15.533
2018-07-26,15.438
2018-07-27,15.436
2018-07-30,15.537
2018-07-31,15.559
2018-08-01,15.452
2018-08-02,15.385
2018-08-03,15.462
2018-08-06,15.348
2018-08-07,15.373
2018-08-08,15.432
2018-08-09,15.462
2018-08-10,15.295
2018-08-13,14.982
2018-08-14,15.053
2018-08-15,14.454
2018-08-16,14.713
2018-08-17,14.631
2018-08-20,14.67
2018-08-21,14.766
2018-08-22,14.75
2018-08-23,14.542
2018-08-24,14.794
2018-08-27,14.859
2018-08-28,14.774
2018-08-29,14.697
2018-08-30,14.477
2018-08-31,14.438
2018-09-04,14.061
2018-09-05,14.118
2018-09-06,14.075
2018-09-07,14.067
2018-09-10,14.079
2018-09-11,14.052
2018-09-12,14.192
2018-09-13,14.143
2018-09-14,14.042
2018-09-17,14.122
2018-09-18,14.084
2018-09-19,14.189
2018-09-20,14.215
2018-09-21,14.269
2018-09-24,14.251
2018-09-25,14.398
2018-09-26,14.305
2018-09-27,14.29
2018-09-28,14.712
2018-10-01,14.507
2018-10-02,14.693
2018-10-03,14.67
2018-10-04,14.59
2018-10-05,14.649
2018-10-08,14.329
2018-10-09,14.4
2018-10-10,14.326
2018-10-11,14.606
2018-10-12,14.635
2018-10-15,14.727
2018-10-16,14.701
2018-10-17,14.663
2018-10-18,14.604
2018-10-19,14.65
2018-10-22,14.587
2018-10-23,14.793
2018-10-24,14.676
2018-10-25,14.63
2018-10-26,14.7
2018-10-29,14.442
2018-10-30,14.462
2018-10-31,14.282
2018-11-01,14.777
2018-11-02,14.756
2018-11-05,14.647
2018-11-06,14.5
2018-11-07,14.569
2018-11-08,14.423
2018-11-09,14.14
2018-11-12,14.011
2018-11-13,13.977
2018-11-14,14.08
2018-11-15,14.263
2018-11-16,14.382
2018-11-19,14.403
2018-11-20,14.269
2018-11-21,14.502
2018-11-23,14.243
2018-11-26,14.205
2018-11-27,14.084
2018-11-28,14.325
2018-11-29,14.273
2018-11-30,14.094
2018-12-03,14.381
2018-12-04,14.521
2018-12-05,14.463
2018-12-06,14.39
2018-12-07,14.572
2018-12-10,14.478
2018-12-11,14.499
2018-12-12,14.725
2018-12-13,14.729
2018-12-14,14.513
2018-12-17,14.639
2018-12-18,14.585
2018-12-19,14.702
2018-12-20,14.753
2018-12-21,14.583
2018-12-24,14.701
2018-12-26,15.004
2018-12-27,15.191
2018-12-28,15.436
2018-12-31,15.54
2019-01-02,15.649
2019-01-03,15.797
2019-01-04,15.786
2019-01-07,15.756
2019-01-08,15.713
2019-01-09,15.735
2019-01-10,15.643
2019-01-11,15.656
2019-01-14,15.686
2019-01-15,15.62
2019-01-16,15.638
2019-01-17,15.536
2019-01-18,15.399
2019-01-22,15.325
2019-01-23,15.38
2019-01-24,15.3
2019-01-25,15.699
2019-01-28,15.765
2019-01-29,15.839
2019-01-30,15.927
2019-01-31,16.072
2019-02-01,15.931
2019-02-04,15.886
2019-02-05,15.836
2019-02-06,15.701
2019-02-07,15.713
2019-02-08,15.809
2019-02-11,15.69
2019-02-12,15.69
2019-02-13,15.652
2019-02-14,15.528
2019-02-15,15.743
2019-02-19,15.967
2019-02-20,16.177
2019-02-21,15.801
2019-02-22,15.914
2019-02-25,15.83
2019-02-26,15.832
2019-02-27,15.672
2019-02-28,15.538
2019-03-01,15.169
2019-03-04,15.017
2019-03-05,15.02
2019-03-06,15.003
2019-03-07,14.96
2019-03-08,15.272
2019-03-11,15.197
2019-03-12,15.338
2019-03-13,15.381
2019-03-14,15.101
2019-03-15,15.253
2019-03-18,15.251
2019-03-19,15.301
2019-03-20,15.245
2019-03-21,15.372
2019-03-22,15.345
2019-03-25,15.507
2019-03-26,15.371
2019-03-27,15.239
2019-03-28,14.973
2019-03-29,15.11
2019-04-01,15.099
2019-04-02,15.061
2019-04-03,15.102
2019-04-04,15.084
2019-04-05,15.086
2019-04-08,15.216
2019-04-09,15.211
2019-04-10,15.244
2019-04-11,14.867
2019-04-12,14.963
2019-04-15,14.975
2019-04-16,14.915
2019-04-17,14.939
2019-04-18,14.955
2019-04-22,14.975
2019-04-23,14.791
2019-04-24,14.916
2019-04-25,14.879
2019-04-26,15.005
2019-04-29,14.844
2019-04-30,14.9
2019-05-01,14.645
2019-05-02,14.54
2019-05-03,14.907
2019-05-06,14.857
2019-05-07,14.86
2019-05-08,14.792
2019-05-09,14.707
2019-05-10,14.726
2019-05-13,14.713
2019-05-14,14.752
2019-05-15,14.752
2019-05-16,14.479
2019-05-17,14.348
2019-05-20,14.409
2019-05-21,14.373
2019-05-22,14.414
2019-05-23,14.577
2019-05-24,14.52
2019-05-28,14.281
2019-05-29,14.372
2019-05-30,14.491
2019-05-31,14.567
2019-06-03,14.74
2019-06-04,14.769
2019-06-05,14.791
2019-06-06,14.905
2019-06-07,15.031
2019-06-10,14.639
2019-06-11,14.74
2019-06-12,14.753
2019-06-13,14.892
2019-06-14,14.803
2019-06-17,14.829
2019-06-18,14.993
2019-06-19,14.958
2019-06-20,15.492
2019-06-21,15.29
2019-06-24,15.377
2019-06-25,15.3
2019-06-26,15.294
2019-06-27,15.205
2019-06-28,15.253
2019-07-01,15.106
2019-07-02,15.154
2019-07-03,15.252
2019-07-05,14.918
2019-07-08,14.972
2019-07-09,15.068
2019-07-10,15.147
2019-07-11,15.067
2019-07-12,15.161
2019-07-15,15.29
2019-07-16,15.6
2019-07-17,15.893
2019-07-18,16.12
2019-07-19,16.117
2019-07-22,16.34
2019-07-23,16.405
2019-07-24,16.554
2019-07-25,16.339
2019-07-26,16.325
2019-07-29,16.368
2019-07-30,16.558
2019-07-31,16.405
2019-08-01,16.18
2019-08-02,16.27
2019-08-05,16.393
2019-08-06,16.445
2019-08-07,17.196
2019-08-08,16.936
2019-08-09,16.931
2019-08-12,17.071
2019-08-13,16.985
2019-08-14,17.28
2019-08-15,17.214
2019-08-16,17.122
2019-08-19,16.94
2019-08-20,17.148
2019-08-21,17.151
2019-08-22,17.04
2019-08-23,17.413
2019-08-26,17.641
2019-08-27,18.153
2019-08-28,18.318
2019-08-29,18.167
2019-08-30,18.185
2019-09-03,19.079
2019-09-04,19.391
2019-09-05,18.656
2019-09-06,17.968
2019-09-09,18.019
2019-09-10,18.041
2019-09-11,18.031
2019-09-12,18.041
2019-09-13,17.436
2019-09-16,17.901
2019-09-17,18.016
2019-09-18,17.795
2019-09-19,17.773
2019-09-20,17.738
2019-09-23,18.6
2019-09-24,18.517
2019-09-25,17.962
2019-09-26,17.801
2019-09-27,17.652
2019-09-30,16.998
2019-10-01,17.302
2019-10-02,17.683
2019-10-03,17.676
2019-10-04,17.625
2019-10-07,17.54
2019-10-08,17.7
2019-10-09,17.81
2019-10-10,17.602
2019-10-11,17.544
2019-10-14,17.71
2019-10-15,17.384
2019-10-16,17.427
2019-10-17,17.612
2019-10-18,17.578
2019-10-21,17.602
2019-10-22,17.5
2019-10-23,17.58
2019-10-24,17.804
2019-10-25,17.926
2019-10-28,17.876
2019-10-29,17.831
2019-10-30,17.867
2019-10-31,18.067
2019-11-01,18.052
2019-11-04,18.066
2019-11-05,17.568
2019-11-06,17.598
2019-11-07,17.01
2019-11-08,16.823
2019-11-11,16.802
2019-11-12,16.692
2019-11-13,16.913
2019-11-14,17.028
2019-11-15,16.948
2019-11-18,17.0
2019-11-19,17.118
2019-11-20,17.115
2019-11-21,17.065
2019-11-22,17.0
2019-11-25,16.886
2019-11-26,17.045
2019-11-27,16.912
2019-11-29,16.969
2019-12-02,16.836
2019-12-03,17.125
2019-12-04,16.797
2019-12-05,16.942
2019-12-06,16.481
2019-12-09,16.532
2019-12-10,16.596
2019-12-11,16.744
2019-12-12,16.845
2019-12-13,16.912
2019-12-16,17.019
2019-12-17,16.978
2019-12-18,16.953
2019-12-19,17.058
2019-12-20,17.128
2019-12-23,17.403
2019-12-24,17.757
2019-12-26,17.894
2019-12-27,17.849
2019-12-30,18.001
2019-12-31,17.921
2020-01-02,18.046
2020-01-03,18.151
2020-01-06,18.179
2020-01-07,18.393
2020-01-08,18.167
2020-01-09,17.936
2020-01-10,18.105
2020-01-13,17.996
2020-01-14,17.742
2020-01-15,17.988
2020-01-16,17.939
2020-01-17,18.073
2020-01-21,17.808
2020-01-22,17.828
2020-01-23,17.829
2020-01-24,18.113
2020-01-27,18.056
2020-01-28,17.458
2020-01-29,17.487
2020-01-30,17.992
2020-01-31,18.012
2020-02-03,17.67
2020-02-04,17.561
2020-02-05,17.602
2020-02-06,17.818
2020-02-07,17.692
2020-02-10,17.785
2020-02-11,17.597
2020-02-12,17.497
2020-02-13,17.619
2020-02-14,17.734
2020-02-18,18.15
2020-02-19,18.311
2020-02-20,18.319
2020-02-21,18.53
2020-02-24,18.876
2020-02-25,18.191
2020-02-26,17.834
2020-02-27,17.658
2020-02-28,16.387
2020-03-02,16.679
2020-03-03,17.129
2020-03-04,17.187
2020-03-05,17.342
2020-03-06,17.214
2020-03-09,17.001
2020-03-10,16.906
2020-03-11,16.729
2020-03-12,15.961
2020-03-13,14.456
2020-03-16,12.772
2020-03-17,12.469
2020-03-18,11.735
2020-03-19,12.097
2020-03-20,12.349
2020-03-23,13.225
2020-03-24,14.229
2020-03-25,14.837
2020-03-26,14.64
2020-03-27,14.498
2020-03-30,14.132
2020-03-31,14.156
2020-04-01,13.984
2020-04-02,14.654
2020-04-03,14.494
2020-04-06,15.169
2020-04-07,15.48
2020-04-08,15.205
2020-04-09,16.053
2020-04-13,15.537
2020-04-14,16.13
2020-04-15,15.505
2020-04-16,15.622
2020-04-17,15.295
2020-04-20,15.614
2020-04-21,14.876
2020-04-22,15.335
2020-04-23,15.357
2020-04-24,15.263
2020-04-27,15.21
2020-04-28,15.171
2020-04-29,15.16
2020-04-30,14.898
2020-05-01,14.863
2020-05-04,14.722
2020-05-05,15.057
2020-05-06,14.987
2020-05-07,15.562
2020-05-08,15.74
2020-05-11,15.636
2020-05-12,15.687
2020-05-13,15.663
2020-05-14,16.136
2020-05-15,17.046
2020-05-18,17.464
2020-05-19,17.892
2020-05-20,18.002
2020-05-21,17.335
2020-05-22,17.664
2020-05-26,17.565
2020-05-27,17.686
2020-05-28,17.967
2020-05-29,18.499
2020-06-01,18.827
2020-06-02,18.26
2020-06-03,17.958
2020-06-04,18.061
2020-06-05,17.479
2020-06-08,17.893
2020-06-09,17.794
2020-06-10,17.796
2020-06-11,17.889
2020-06-12,17.482
2020-06-15,17.399
2020-06-16,17.652
2020-06-17,17.775
2020-06-18,17.508
2020-06-19,17.847
2020-06-22,17.902
2020-06-23,18.063
2020-06-24,17.67
2020-06-25,17.895
2020-06-26,18.035
2020-06-29,17.98
2020-06-30,18.541
2020-07-01,18.133
2020-07-02,18.244
2020-07-06,18.504
2020-07-07,18.628
2020-07-08,19.081
2020-07-09,18.882
2020-07-10,18.983
2020-07-13,19.709
2020-07-14,19.451
2020-07-15,19.685
2020-07-16,19.497
2020-07-17,19.685
2020-07-20,20.124
2020-07-21,21.497
2020-07-22,23.083
2020-07-23,22.945
2020-07-24,22.808
2020-07-27,24.476
2020-07-28,24.266
2020-07-29,24.293
2020-07-30,23.362
2020-07-31,24.216
2020-08-03,24.417
2020-08-04,26.028
2020-08-05,26.89
2020-08-06,28.4
2020-08-07,27.54
2020-08-10,29.261
2020-08-11,26.049
2020-08-12,25.979
2020-08-13,27.718
2020-08-14,26.089
2020-08-17,27.667
2020-08-18,28.075
2020-08-19,27.34
2020-08-20,27.147
2020-08-21,26.732
2020-08-24,26.607
2020-08-25,26.273
2020-08-26,27.449
2020-08-27,27.025
2020-08-28,27.61
2020-08-31,28.437
2020-09-01,28.486
2020-09-02,27.249
2020-09-03,26.735
2020-09-04,26.576
2020-09-08,26.864
2020-09-09,26.955
2020-09-10,27.163
2020-09-11,26.739
2020-09-14,27.229
2020-09-15,27.346
2020-09-16,27.355
2020-09-17,26.985
2020-09-18,27.028
2020-09-21,24.299
2020-09-22,24.442
2020-09-23,23.014
2020-09-24,23.118
2020-09-25,23.017
2020-09-28,23.528
2020-09-29,24.445
2020-09-30,23.494
2020-10-01,24.254
2020-10-02,24.029
2020-10-05,24.56
2020-10-06,23.921
2020-10-07,23.896
2020-10-08,23.876
2020-10-09,25.108
2020-10-12,25.271
2020-10-13,24.129
2020-10-14,24.395
2020-10-15,24.224
2020-10-16,24.405
2020-10-19,24.698
2020-10-20,24.98
2020-10-21,25.241
2020-10-22,24.709
2020-10-23,24.675
2020-10-26,24.42
2020-10-27,24.57
2020-10-28,23.359
2020-10-29,23.36
2020-10-30,23.646
2020-11-02,24.033
2020-11-03,24.334
2020-11-04,23.893
2020-11-05,25.191
2020-11-06,25.662
2020-11-09,23.701
2020-11-10,24.462
2020-11-11,24.267
2020-11-12,24.306
2020-11-13,24.775
2020-11-16,24.802
2020-11-17,24.651
2020-11-18,24.448
2020-11-19,24.048
2020-11-20,24.363
2020-11-23,23.633
2020-11-24,23.3
2020-11-25,23.362
2020-11-27,22.553
2020-11-30,22.534
2020-12-01,24.033
2020-12-02,24.025
2020-12-03,24.087
2020-12-04,24.203
2020-12-07,24.741
2020-12-08,24.684
2020-12-09,23.93
2020-12-10,24.031
2020-12-11,24.032
2020-12-14,23.985
2020-12-15,24.581
2020-12-16,24.985
2020-12-17,26.1
2020-12-18,25.949
2020-12-21,26.278
2020-12-22,25.434
2020-12-23,25.824
2020-12-24,25.811
2020-12-28,26.46
2020-12-29,26.138
2020-12-30,26.573
2020-12-31,26.412
2021-01-04,27.364
2021-01-05,27.64
2021-01-06,27.042
2021-01-07,27.261
2021-01-08,24.637
2021-01-11,25.284
2021-01-12,25.435
2021-01-13,25.572
2021-01-14,25.802
2021-01-15,24.866
2021-01-19,25.32
2021-01-20,25.766
2021-01-21,25.854
2021-01-22,25.556
2021-01-25,25.484
2021-01-26,25.538
2021-01-27,25.389
2021-01-28,25.922
2021-01-29,26.914
2021-02-01,29.418
2021-02-02,26.402
2021-02-03,26.889
2021-02-04,26.234
2021-02-05,27.019
2021-02-08,27.576
2021-02-09,27.402
2021-02-10,27.078
2021-02-11,27.047
2021-02-12,27.328
2021-02-16,27.325
2021-02-17,27.315
2021-02-18,27.078
2021-02-19,27.254
2021-02-22,28.085
2021-02-23,27.688
2021-02-24,27.859
2021-02-25,27.637
2021-02-26,26.402
2021-03-01,26.647
2021-03-02,26.85
2021-03-03,26.357
2021-03-04,25.434
2021-03-05,25.257
2021-03-08,25.24
2021-03-09,26.148
2021-03-10,26.102
2021-03-11,26.162
2021-03-12,25.88
2021-03-15,26.253
2021-03-16,25.974
2021-03-17,26.03
2021-03-18,26.321
2021-03-19,26.292
2021-03-22,25.741
2021-03-23,25.2
2021-03-24,25.201
2021-03-25,25.022
2021-03-26,25.092
2021-03-29,24.747
2021-03-30,24.137
2021-03-31,24.532
2021-04-01,24.948
2021-04-02,24.948
2021-04-05,24.78
2021-04-06,25.227
2021-04-07,25.247
2021-04-08,25.585
2021-04-09,25.325
2021-04-12,24.867
2021-04-13,25.426
2021-04-14,25.524
2021-04-15,25.964
2021-04-16,26.105
2021-04-19,25.837
2021-04-20,25.84
2021-04-21,26.57
2021-04-22,26.18
2021-04-23,26.075
2021-04-26,26.209
2021-04-27,26.41
2021-04-28,26.085
2021-04-29,26.053
2021-04-30,25.853
2021-05-03,26.943
2021-05-04,26.539
2021-05-05,26.502
2021-05-06,27.462
2021-05-07,27.462
2021-05-10,27.479
2021-05-11,27.657
2021-05-12,27.231
2021-05-13,27.044
2021-05-14,27.353
2021-05-17,28.26
2021-05-18,28.314
2021-05-19,28.008
2021-05-20,28.052
2021-05-21,27.473
2021-05-24,27.887
2021-05-25,28.037
2021-05-26,27.853
2021-05-27,27.94
2021-05-28,28.014
2021-06-01,28.102
2021-06-02,28.204
2021-06-03,27.477
2021-06-04,27.896
2021-06-07,28.018
2021-06-08,27.731
2021-06-09,28.002
2021-06-10,28.031
2021-06-11,28.146
2021-06-14,28.039
2021-06-15,27.693
2021-06-16,27.812
2021-06-17,25.856
2021-06-18,25.969
2021-06-21,26.025
2021-06-22,25.857
2021-06-23,26.111
2021-06-24,26.05
2021-06-25,26.087
2021-06-28,26.223
2021-06-29,25.872
2021-06-30,26.165
2021-07-01,26.075
2021-07-02,26.481
2021-07-06,26.154
2021-07-07,26.11
2021-07-08,25.967
2021-07-09,26.211
2021-07-12,26.217
2021-07-13,26.115
2021-07-14,26.246
2021-07-15,26.375
2021-07-16,25.777
2021-07-19,25.126
2021-07-20,24.977
2021-07-21,25.238
2021-07-22,25.365
2021-07-23,25.218
2021-07-26,25.295
2021-07-27,24.632
2021-07-28,24.856
2021-07-29,25.782
2021-07-30,25.547
2021-08-02,25.575
2021-08-03,25.582
2021-08-04,25.461
2021-08-05,25.292
2021-08-06,24.326
2021-08-09,23.269
2021-08-10,23.392
2021-08-11,23.488
2021-08-12,23.116
2021-08-13,23.779
2021-08-16,23.791
